EUVI-B filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
7.12060e+00 5.00000e+00 1.47009e-02 1.36072e-01 4.74792e-03 1.85209e-02
7.13819e+00 5.00000e+00 1.43928e-02 1.55270e-01 4.50578e-03 1.74249e-02
7.15577e+00 5.00000e+00 1.41055e-02 1.73945e-01 4.29998e-03 1.65196e-02
7.17336e+00 5.00000e+00 1.38352e-02 1.91128e-01 4.11828e-03 1.57467e-02
7.19095e+00 5.00000e+00 1.35796e-02 2.05614e-01 3.95120e-03 1.50624e-02
7.20854e+00 5.00000e+00 1.33362e-02 2.16094e-01 3.79091e-03 1.44318e-02
7.22613e+00 5.00000e+00 1.31020e-02 2.22063e-01 3.63504e-03 1.38371e-02
7.24371e+00 5.00000e+00 1.28730e-02 2.24052e-01 3.48586e-03 1.32752e-02
7.26130e+00 5.00000e+00 1.26453e-02 2.22788e-01 3.34518e-03 1.27428e-02
7.27889e+00 5.00000e+00 1.24154e-02 2.19047e-01 3.21481e-03 1.22382e-02
7.29648e+00 5.00000e+00 1.21797e-02 2.13581e-01 3.09631e-03 1.17599e-02
7.31407e+00 5.00000e+00 1.19354e-02 2.07050e-01 2.99081e-03 1.13062e-02
7.33165e+00 5.00000e+00 1.16848e-02 1.99830e-01 2.89700e-03 1.08754e-02
7.34924e+00 5.00000e+00 1.14316e-02 1.92139e-01 2.81269e-03 1.04651e-02
7.36683e+00 5.00000e+00 1.11792e-02 1.84165e-01 2.73629e-03 1.00739e-02
7.38442e+00 5.00000e+00 1.09307e-02 1.76059e-01 2.66651e-03 9.70029e-03
7.40200e+00 5.00000e+00 1.06887e-02 1.67944e-01 2.60235e-03 9.34334e-03
7.41959e+00 5.00000e+00 1.04549e-02 1.59900e-01 2.54290e-03 9.00170e-03
7.43718e+00 5.00000e+00 1.02290e-02 1.51993e-01 2.48749e-03 8.67507e-03
7.45477e+00 5.00000e+00 1.00105e-02 1.44268e-01 2.43554e-03 8.36305e-03
7.47236e+00 5.00000e+00 9.79902e-03 1.36754e-01 2.38658e-03 8.06532e-03
7.48994e+00 5.00000e+00 9.59433e-03 1.29477e-01 2.34027e-03 7.78180e-03
7.50753e+00 5.00000e+00 9.39597e-03 1.22440e-01 2.29626e-03 7.51200e-03
7.52512e+00 5.00000e+00 9.20376e-03 1.15655e-01 2.25430e-03 7.25579e-03
7.54271e+00 5.00000e+00 9.01740e-03 1.09125e-01 2.21413e-03 7.01275e-03
7.56030e+00 5.00000e+00 8.83664e-03 1.02852e-01 2.17553e-03 6.78258e-03
7.57788e+00 5.00000e+00 8.66138e-03 9.68347e-02 2.13834e-03 6.56527e-03
7.59547e+00 5.00000e+00 8.49132e-03 9.10580e-02 2.10237e-03 6.36051e-03
7.61306e+00 5.00000e+00 8.32647e-03 8.55167e-02 2.06753e-03 6.16846e-03
7.63065e+00 5.00000e+00 8.16656e-03 8.02081e-02 2.03373e-03 5.98837e-03
7.64824e+00 5.00000e+00 8.01128e-03 7.51303e-02 2.00089e-03 5.81926e-03
7.66582e+00 5.00000e+00 7.86046e-03 7.02805e-02 1.96897e-03 5.66053e-03
7.68341e+00 5.00000e+00 7.71375e-03 6.56452e-02 1.93791e-03 5.51148e-03
7.70100e+00 5.00000e+00 7.57108e-03 6.12174e-02 1.90769e-03 5.37194e-03
7.71859e+00 5.00000e+00 7.43235e-03 5.69905e-02 1.87828e-03 5.24154e-03
7.73618e+00 5.00000e+00 7.29742e-03 5.29691e-02 1.84965e-03 5.11931e-03
7.75376e+00 5.00000e+00 7.16629e-03 4.91581e-02 1.82175e-03 5.00440e-03
7.77135e+00 5.00000e+00 7.03875e-03 4.55517e-02 1.79453e-03 4.89599e-03
7.78894e+00 5.00000e+00 6.91486e-03 4.21473e-02 1.76798e-03 4.79361e-03
7.80653e+00 5.00000e+00 6.79465e-03 3.89378e-02 1.74209e-03 4.69688e-03
7.82412e+00 5.00000e+00 6.67807e-03 3.59246e-02 1.71682e-03 4.60535e-03
7.84170e+00 5.00000e+00 6.56502e-03 3.31194e-02 1.69215e-03 4.51841e-03
7.85929e+00 5.00000e+00 6.45523e-03 3.05233e-02 1.66801e-03 4.43543e-03
7.87688e+00 5.00000e+00 6.34870e-03 2.81379e-02 1.64439e-03 4.35605e-03
7.89447e+00 5.00000e+00 6.24539e-03 2.59591e-02 1.62125e-03 4.27992e-03
7.91206e+00 5.00000e+00 6.14530e-03 2.39801e-02 1.59859e-03 4.20679e-03
7.92964e+00 5.00000e+00 6.04836e-03 2.21827e-02 1.57638e-03 4.13653e-03
7.94723e+00 5.00000e+00 5.95428e-03 2.05423e-02 1.55461e-03 4.06895e-03
7.96482e+00 5.00000e+00 5.86300e-03 1.90412e-02 1.53327e-03 4.00404e-03
7.98241e+00 5.00000e+00 5.77443e-03 1.76638e-02 1.51237e-03 3.94181e-03
8.00000e+00 5.00000e+00 5.68856e-03 1.63969e-02 1.49189e-03 3.88229e-03
4.50000e+00 5.53846e+00 1.60639e-08 3.77853e-07 2.63427e-05 2.85105e-04
4.51758e+00 5.53846e+00 3.50372e-08 7.66450e-07 3.72463e-05 4.90884e-04
4.53517e+00 5.53846e+00 7.49648e-08 1.51970e-06 5.05404e-05 8.60348e-04
4.55276e+00 5.53846e+00 1.57844e-07 2.95819e-06 6.65674e-05 1.52049e-03
4.57035e+00 5.53846e+00 3.28105e-07 5.67676e-06 8.60152e-05 2.68565e-03
4.58793e+00 5.53846e+00 6.74887e-07 1.07756e-05 1.10125e-04 4.69747e-03
4.60552e+00 5.53846e+00 1.37810e-06 2.03154e-05 1.41100e-04 8.06737e-03
4.62311e+00 5.53846e+00 2.79402e-06 3.80729e-05 1.82036e-04 1.35302e-02
4.64070e+00 5.53846e+00 5.61088e-06 7.07676e-05 2.36633e-04 2.21973e-02
4.65829e+00 5.53846e+00 1.11278e-05 1.30098e-04 3.10073e-04 3.56816e-02
